Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,deviation_factor,Number_of-units,cost,area,vert/hori_area_factor_z-axis,Avg_curvature_angle_z axis,vert/hori_area_factor_x-axis,Avarage curvatrure angle x axis,vert/hori_area_factor_y-axis,Avg_curvature_angle_y axis
-0.126716,-0.247554,0.061095,-0.142484,-0.170862,0.05542,0.175263,-0.225647,-0.259213,0.088697,78,334,17.491449,0.039376,82.744811,0.034007,16.754795,0.008848,23.5181
-0.114813,-0.228003,0.059978,-0.132646,-0.141564,0.046231,0.1865,-0.194045,-0.250144,0.084356,86,328,17.275256,0.039491,83.170253,0.006616,17.165455,0.008827,22.32439
-0.101322,-0.208026,0.058525,-0.120772,-0.110085,0.036536,0.199855,-0.160195,-0.24029,0.084541,89,350,17.130009,0.041378,84.048876,0.027094,18.708939,0.007496,19.240541
-0.086727,-0.18911,0.056857,-0.107103,-0.078264,0.027107,0.214987,-0.126194,-0.230182,0.080166,88,699,17.071182,0.051098,84.655479,0.026253,17.701948,0.002787,17.262581
-0.071619,-0.171964,0.055005,-0.092259,-0.04726,0.018245,0.23129,-0.093251,-0.220227,0.080138,87,335,17.089191,0.048603,84.709756,0.019659,17.147647,0.019976,18.095858
-0.056808,-0.156651,0.053418,-0.077362,-0.018158,0.010251,0.247661,-0.062536,-0.210946,0.07902,86,525,17.178766,0.051717,84.206623,0.003612,17.398125,None,19.140373
-0.043542,-0.142428,0.053537,-0.064379,0.007575,0.003778,0.26209,-0.035837,-0.203222,0.081049,94,372,17.31665,0.063047,83.232402,0.003477,18.028421,0.009465,21.481579
-0.033602,-0.127418,0.058296,-0.056366,0.027946,0.000043,0.271381,-0.015839,-0.198455,0.07993,94,369,17.446586,0.041773,82.43617,None,17.816327,0.020247,24.007732
0.015088,-0.073735,0.115689,-0.014041,0.076842,0.027133,0.304846,0.006582,-0.184405,0.085614,97,388,17.804823,0.038837,80.045122,0.003715,20.1,0.001513,27.088933
0.013833,-0.046646,0.142897,-0.025728,0.082935,0.033316,0.293801,0.006587,-0.190186,0.08218,97,646,17.763654,0.051319,80.41519,0.007021,19.637705,0.005934,27.096296
0.004654,-0.012207,0.182362,-0.050599,0.08078,0.044037,0.269931,-0.004063,-0.20275,0.095448,95,359,17.62554,0.037235,81.105,0.01679,18.870248,0.005683,26.728163
-0.008809,0.030491,0.23396,-0.08425,0.074844,0.059,0.237802,-0.021237,-0.22048,0.086502,95,332,17.469357,0.028567,82.600922,None,17.58,0.016634,24.291892
-0.025223,0.07902,0.293785,-0.123977,0.067358,0.076139,0.200747,-0.041427,-0.242176,0.083835,90,539,17.401312,0.037202,82.572527,None,17.956915,0.011011,23.941935
-0.043154,0.130028,0.357206,-0.166612,0.059902,0.093596,0.162127,-0.061838,-0.26623,0.082453,90,646,17.435924,0.030272,82.843231,0.007519,18.229787,0.007179,22.706809
-0.060509,0.178752,0.417872,-0.20765,0.053474,0.109733,0.125684,-0.080354,-0.289806,0.084303,92,364,17.558483,0.022925,82.448864,0.015181,18.537313,0.006169,23.323333
-0.073537,0.217904,0.465667,-0.239554,0.048817,0.122931,0.096448,-0.095189,-0.3074,0.086614,93,416,17.72028,0.022936,81.878049,0.006305,19.10273,0.005655,24.407509
-0.076957,0.238763,0.487739,-0.252349,0.046544,0.13189,0.080088,-0.105059,-0.311042,0.090118,87,368,17.812743,0.016826,81.764548,0.00274,19.511765,0.008628,24.154934
-0.067678,0.237912,0.478093,-0.240895,0.046761,0.136768,0.078483,-0.110264,-0.295894,0.088652,91,603,17.769027,0.024703,81.949632,0.004383,19.067742,0.014756,24.134296
-0.048338,0.221768,0.445034,-0.211007,0.04879,0.139376,0.08698,-0.112793,-0.265689,0.085373,92,385,17.638116,0.0247,82.489547,0.002926,18.100678,0.008433,23.519795
-0.024464,0.199957,0.402502,-0.173299,0.05169,0.141475,0.099046,-0.114555,-0.228627,0.080709,83,354,17.499159,0.023245,82.884965,0.007893,17.258276,0.020584,22.841812
-0.000664,0.17875,0.360563,-0.135892,0.054729,0.143708,0.110617,-0.116335,-0.191671,0.081158,84,400,17.408454,0.035929,83.229461,0.018221,16.852227,0.012691,21.263855
0.020033,0.16078,0.324542,-0.103521,0.057385,0.145874,0.120183,-0.118078,-0.159484,0.081205,77,337,17.355642,0.036875,83.333484,0.012063,16.857391,0.002561,20.384416
0.035817,0.146526,0.296634,-0.078626,0.059264,0.147433,0.127576,-0.119462,-0.134882,0.082508,78,379,17.338016,0.026119,83.293421,0.001634,16.825424,0.015011,20.456652
-0.548643,-0.569896,-0.424772,-0.430794,-0.393121,-0.267094,-0.024965,-0.186972,-0.395804,0.115177,118,459,20.40638,0.015783,73.218584,0.012126,29.416961,None,31.920841
-0.489152,-0.547611,-0.404465,-0.369054,-0.339732,-0.251639,0.029486,-0.151233,-0.368778,0.094406,115,408,19.562191,0.016811,75.686792,None,28.125,0.013497,28.48875
-0.457909,-0.535584,-0.386946,-0.332166,-0.31475,-0.236809,0.060016,-0.139327,-0.356793,0.095381,108,581,19.151946,0.023299,77.571041,0.01098,26.414699,0.018751,25.89573
-0.438969,-0.528041,-0.369078,-0.305884,-0.303128,-0.220987,0.07991,-0.139632,-0.351958,0.096464,100,380,18.891105,0.010868,78.330789,0.005183,26.179687,None,24.827907
-0.417514,-0.519364,-0.348501,-0.277165,-0.290549,-0.202983,0.101583,-0.140549,-0.346428,0.097125,108,402,18.631112,0.02048,79.170083,None,24.895913,0.004743,24.874521
-0.394865,-0.510008,-0.326227,-0.248587,-0.278247,-0.183807,0.123035,-0.142527,-0.340514,0.101235,94,375,18.392289,0.013537,80.118243,0.007039,24.51745,0.006106,22.852174
-0.371843,-0.500265,-0.302854,-0.221628,-0.266962,-0.164036,0.14311,-0.145859,-0.334437,0.103555,106,369,18.197712,0.014422,80.541743,0.012472,24.19726,0.010469,22.816438
-0.348862,-0.489706,-0.277959,-0.19725,-0.256961,-0.143738,0.161055,-0.150774,-0.328504,0.106794,108,402,18.015711,0.018338,80.996218,0.006211,22.246058,0.007226,23.754772
-0.325213,-0.46387,-0.234558,-0.181847,-0.245001,-0.118421,0.17231,-0.157862,-0.326674,0.118427,99,355,17.842623,0.017329,81.479736,0.011492,21.682895,0.006849,23.192609
-0.300679,-0.376424,-0.120566,-0.19756,-0.220005,-0.076501,0.161497,-0.166508,-0.342133,0.089183,90,368,17.489525,0.025091,82.537267,None,20.312727,0.010839,22.080368
-0.281174,-0.347625,-0.0749,-0.191988,-0.21106,-0.052903,0.165281,-0.175418,-0.342721,0.089075,84,351,17.397155,0.025779,83.271687,0.015441,18.819162,0.020058,21.369643
-0.26331,-0.339686,-0.053079,-0.179471,-0.208462,-0.035353,0.173612,-0.185335,-0.338004,0.09118,88,317,17.412904,0.020899,83.406522,0.013611,17.82973,0.009031,21.677838
-0.240145,-0.326864,-0.023749,-0.180357,-0.21015,-0.014914,0.171939,-0.201914,-0.330016,0.094945,86,339,17.467993,0.042496,83.528324,0.011432,15.665,0.004856,21.753297
-0.199197,-0.29771,0.029988,-0.212885,-0.220018,0.01596,0.146855,-0.235415,-0.31248,0.086796,101,352,17.638271,0.037572,82.557143,0.017329,15.873575,0.007563,24.782143
-0.184084,-0.29055,0.04255,-0.199496,-0.214081,0.027603,0.154863,-0.238715,-0.305845,0.085162,87,349,17.675456,0.035878,82.057732,0.04155,17.506154,0.015008,25.5285
-0.149075,-0.263253,0.047706,-0.165106,-0.187169,0.042656,0.163125,-0.229896,-0.272524,0.087199,92,343,17.500053,0.028185,82.328108,0.016022,16.995238,0.008027,24.75
-0.130912,-0.24648,0.050499,-0.147537,-0.166373,0.045787,0.171917,-0.21539,-0.257353,0.088554,91,705,17.374174,0.036914,82.727778,0.015074,17.322289,0.014505,23.561677
-0.11979,-0.233249,0.051413,-0.136995,-0.145232,0.04161,0.182671,-0.194153,-0.250221,0.087441,82,415,17.258747,0.052156,83.315,0.03238,17.628261,0.009025,22.413369
-0.106982,-0.217899,0.050494,-0.124697,-0.119215,0.034909,0.195672,-0.166966,-0.241473,0.084903,80,356,17.146023,0.041158,83.892135,0.021187,18.43022,0.008838,19.76087
-0.092441,-0.202111,0.048035,-0.110116,-0.090002,0.026751,0.211239,-0.135975,-0.23149,0.08291,83,318,17.082484,0.048498,84.69,0.016791,17.180255,0.00447,17.823418
-0.076316,-0.187321,0.043909,-0.093055,-0.058907,0.017714,0.229489,-0.102685,-0.220564,0.080281,92,344,17.092491,0.05714,84.65,0.018725,17.121176,0.009262,17.851765
-0.05889,-0.174594,0.037817,-0.073611,-0.026908,0.008049,0.250332,-0.068094,-0.208929,0.081633,94,350,17.185375,0.076353,84.001734,0.008371,17.916848,0.004473,19.129891
-0.040736,-0.164531,0.029763,-0.052421,0.004949,-0.002003,0.273149,-0.033282,-0.196946,0.085927,89,394,17.387783,0.049884,82.716279,0.006259,18.591892,0.009202,22.824324
-0.023171,-0.156807,0.021032,-0.031431,0.034823,-0.011675,0.29591,-0.000437,-0.185534,0.086608,99,360,17.654324,0.038476,81.170886,0.003992,19.5,0.009292,25.906612
0.00426,-0.139745,0.027534,-0.001867,0.069988,-0.011607,0.324192,0.029915,-0.172344,0.088082,95,368,18.008656,0.027858,79.353488,0.010037,20.008745,None,28.973864
0.039514,-0.106896,0.058317,0.031047,0.107839,0.001957,0.351921,0.052465,-0.159998,0.099361,120,519,18.370811,0.038732,78.379153,0.002565,21.486435,0.006108,28.649051
0.036398,-0.08417,0.081989,0.018474,0.109748,0.008129,0.339066,0.048843,-0.165511,0.093907,115,432,18.274097,0.03436,78.144625,0.022057,20.685484,None,30.98121
0.025948,-0.049699,0.12395,-0.008245,0.102753,0.022205,0.311041,0.031426,-0.178195,0.085029,103,423,17.99013,0.056047,79.144364,0.00155,20.133922,None,29.059859
0.011672,-0.006614,0.177902,-0.043323,0.091981,0.04091,0.274464,0.007124,-0.195304,0.096307,103,605,17.690579,0.037028,80.807609,0.012804,19.03452,0.015183,26.764664
-0.003963,0.040414,0.236601,-0.081733,0.080773,0.060955,0.234978,-0.018682,-0.214319,0.083082,88,344,17.46837,0.029841,82.775138,0.018003,17.794565,0.006605,23.477419
-0.018978,0.086943,0.293904,-0.119206,0.070934,0.080133,0.196784,-0.042751,-0.232887,0.082668,102,353,17.366726,0.039758,82.772165,0.009444,17.574627,0.014371,23.4135
-0.031407,0.128604,0.343984,-0.151542,0.063242,0.097079,0.163174,-0.063386,-0.248263,0.080658,94,347,17.376798,0.017769,83.239336,0.013119,17.634906,0.001395,22.268692
-0.038812,0.160853,0.380513,-0.173901,0.057993,0.110987,0.137132,-0.079772,-0.256774,0.082711,88,344,17.419225,0.026833,83.084,0.026558,18.298673,0.018252,22.314474
-0.038642,0.179898,0.397739,-0.181626,0.055241,0.121615,0.120894,-0.091806,-0.254447,0.083001,94,637,17.449948,0.019077,83.304149,0.011168,17.962963,0.010313,21.680816
-0.029516,0.185042,0.393869,-0.172663,0.054841,0.129573,0.114686,-0.100171,-0.23901,0.080791,88,397,17.440033,0.023111,83.226316,0.007427,17.309881,None,21.592969
-0.01228,0.179722,0.373081,-0.149207,0.05647,0.136185,0.116331,-0.106038,-0.211576,0.080664,84,331,17.393028,0.027833,83.363445,0.019709,15.975918,0.00735,21.915918
0.009734,0.16858,0.342425,-0.117488,0.059275,0.142107,0.121908,-0.110717,-0.177008,0.080138,82,689,17.349631,0.031022,83.505809,0.019605,16.501224,0.019655,21.023265
0.033074,0.156351,0.309764,-0.08337,0.062737,0.147888,0.128844,-0.114588,-0.140573,0.080871,72,322,17.32915,0.033914,83.398643,0.017108,17.028947,0.00486,19.95974
0.052994,0.144324,0.279784,-0.054178,0.065437,0.152138,0.134346,-0.118086,-0.109354,0.084104,80,331,17.349251,0.034556,83.417031,0.013735,16.759664,0.014764,20.065823
0.073284,0.147685,0.262384,-0.028179,0.077223,0.155951,0.140341,-0.112289,-0.080539,0.086494,83,347,17.404528,0.029526,83.324176,0.020916,17.656835,0.005429,19.519149
-0.535681,-0.565968,-0.409059,-0.388069,-0.378307,-0.249934,0.006269,-0.184718,-0.396439,0.117399,109,456,20.097941,0.018741,73.781214,0.001383,27.918574,0.004567,32.290038
-0.468128,-0.540444,-0.388281,-0.322222,-0.317694,-0.234962,0.065466,-0.142349,-0.364541,0.095875,100,388,19.209721,0.015128,77.391667,0.001916,25.933562,0.009736,26.795642
-0.440423,-0.52961,-0.373414,-0.292189,-0.296077,-0.222768,0.0907,-0.131637,-0.353392,0.095938,103,380,18.881293,0.018375,78.481941,0.002169,25.218947,0.005922,24.722691
-0.424699,-0.523219,-0.358514,-0.272164,-0.287134,-0.209847,0.105863,-0.132397,-0.349188,0.095483,109,425,18.687846,0.023347,78.983014,0.000482,25.384367,0.004725,24.623514
-0.406574,-0.515768,-0.34115,-0.249557,-0.277098,-0.194901,0.122938,-0.133546,-0.34432,0.097862,108,379,18.490918,0.014762,80.071875,0.016584,24.101553,None,23.245399
-0.386979,-0.50757,-0.322021,-0.226275,-0.266876,-0.178646,0.140448,-0.135433,-0.338999,0.100388,98,363,18.305566,0.019746,80.277907,0.025506,24.601154,0.013506,22.621154
-0.366621,-0.498871,-0.301661,-0.203632,-0.257107,-0.1616,0.157373,-0.138297,-0.333403,0.103924,101,370,18.131863,0.023673,80.873494,0.012472,23.521429,0.01315,22.55
-0.345924,-0.489161,-0.279608,-0.182695,-0.24803,-0.143868,0.172896,-0.142317,-0.327845,0.105945,107,378,17.984457,0.01728,80.36,0.01395,24.528,0.003298,22.890789
-0.324666,-0.469936,-0.245939,-0.167602,-0.237893,-0.122925,0.18405,-0.147905,-0.324726,0.117415,104,375,17.844081,0.017286,81.536842,0.008947,21.529565,None,22.61588
-0.301907,-0.391009,-0.143428,-0.182142,-0.215104,-0.085298,0.174186,-0.155378,-0.338104,0.08922,100,337,17.509854,0.006098,82.734637,None,20.108287,0.012249,22.014607
-0.283255,-0.345763,-0.081155,-0.185722,-0.201543,-0.059495,0.171896,-0.162158,-0.343324,0.088161,96,350,17.36072,0.019668,83.155263,0.013582,19.460265,0.010279,21.261039
-0.266673,-0.33737,-0.061767,-0.174294,-0.197229,-0.044692,0.180025,-0.168655,-0.338703,0.090998,90,386,17.339788,0.028843,83.509091,0.02426,18.323353,0.018227,20.662722
-0.251134,-0.329768,-0.044318,-0.16413,-0.193249,-0.031303,0.187289,-0.174506,-0.33409,0.091575,90,315,17.341003,0.025185,83.723077,0.005848,17.609434,0.006981,20.626415
-0.236365,-0.322241,-0.029286,-0.154653,-0.188436,-0.019804,0.194037,-0.178416,-0.329011,0.091354,86,553,17.369451,0.033088,83.764286,0.008499,16.550943,None,20.66087
-0.201765,-0.2956,0.006887,-0.170125,-0.185979,0.001061,0.180375,-0.193617,-0.31081,0.089825,83,354,17.367639,0.05213,83.37622,0.01384,16.974419,0.005921,21.484884
-0.136202,-0.24194,0.038116,-0.154888,-0.158317,0.032624,0.16705,-0.199801,-0.254932,0.08916,90,369,17.218706,0.046404,83.5425,0.004604,17.043478,0.010863,21.969565
-0.125228,-0.232861,0.041661,-0.143545,-0.143202,0.03288,0.177571,-0.186741,-0.249275,0.088605,85,357,17.174646,0.045646,83.709677,0.040977,17.67619,None,20.945876
-0.113145,-0.221735,0.042744,-0.131115,-0.123333,0.030093,0.189794,-0.167479,-0.242075,0.088306,87,338,17.115686,0.05722,83.986364,0.004182,18.034239,0.015383,19.721311
-0.099475,-0.209377,0.041537,-0.116767,-0.09915,0.024855,0.204412,-0.142775,-0.233313,0.084295,90,309,17.070878,0.025465,84.841176,0.006427,16.95,0.012689,18.243871
-0.083927,-0.196993,0.037899,-0.099781,-0.071369,0.01767,0.222051,-0.113553,-0.223041,0.082116,87,345,17.062273,0.057948,84.391875,0.010461,17.396471,0.022503,18.231737
-0.066299,-0.185926,0.031271,-0.079499,-0.040587,0.008757,0.243354,-0.08044,-0.211249,0.08306,93,385,17.142815,0.072505,84.072781,0.015821,17.705,0.021542,19.146369
-0.046396,-0.177559,0.020695,-0.055274,-0.007151,-0.001971,0.269045,-0.043632,-0.197819,0.085286,88,341,17.34294,0.059228,83.39703,0.019121,18.319626,0.010875,20.624299
-0.024121,-0.173239,0.005027,-0.026603,0.028659,-0.014755,0.299752,-0.003165,-0.182607,0.089822,99,550,17.665309,0.038702,81.044813,0.021168,20.018519,0.008569,26.059756
-0.000106,-0.173762,-0.015987,0.005842,0.065719,-0.029419,0.334872,0.03986,-0.165964,0.085604,110,383,18.145772,0.030235,78.462857,0.008314,20.976708,0.014423,30.151402
0.045038,-0.162439,-0.02009,0.060147,0.118406,-0.032221,0.387443,0.087792,-0.142367,0.089581,109,390,18.892973,0.024987,76.405263,0.004045,23.136585,0.009883,31.495122
0.068608,-0.151327,-0.017359,0.086316,0.147313,-0.032666,0.412627,0.112918,-0.130824,0.093813,126,730,19.322204,0.018645,74.925634,0.010015,23.85376,0.003845,33.334903
0.062725,-0.129331,0.008864,0.07032,0.14311,-0.023503,0.394701,0.101752,-0.137659,0.090722,118,433,19.071808,0.023983,75.991643,0.01521,23.008807,0.013246,32.415341
0.048454,-0.09018,0.06087,0.036735,0.127741,-0.002642,0.356647,0.071862,-0.153019,0.097849,100,397,18.545382,0.031377,77.116242,0.012077,20.943925,0.004039,32.307477
0.031674,-0.043293,0.122396,-0.003207,0.110052,0.022011,0.311717,0.036924,-0.171271,0.083233,105,538,18.017634,0.057985,78.802041,0.004639,19.847059,0.003179,30.192787
0.015698,0.004696,0.183488,-0.04264,0.094203,0.046146,0.267483,0.003811,-0.188942,0.088638,102,345,17.625729,0.039635,80.933333,0.007669,18.048736,0.004382,27.084173
0.002491,0.049638,0.238563,-0.077307,0.081662,0.067992,0.227851,-0.024791,-0.203567,0.084336,83,365,17.39206,0.055048,82.65124,0.007347,17.394024,0.011114,23.10239
-0.006092,0.089078,0.284258,-0.103486,0.072868,0.087379,0.195288,-0.048089,-0.21241,0.082881,86,384,17.289558,0.032027,83.470673,0.012464,17.776077,None,21.54507
-0.007332,0.122171,0.318651,-0.116361,0.068372,0.105471,0.172403,-0.065751,-0.211395,0.081101,84,388,17.244913,0.015839,83.901493,0.017764,17.7075,0.014564,20.579104
-0.00034,0.146647,0.338637,-0.11422,0.067651,0.122078,0.159581,-0.078387,-0.198903,0.079466,97,591,17.218522,0.018784,83.737895,0.000639,16.046907,0.001477,21.312371
0.017485,0.165423,0.346585,-0.093155,0.071642,0.139831,0.158532,-0.085946,-0.171151,0.079855,88,711,17.176214,0.027423,84.169378,0.043268,15.782297,0.004082,20.310698
0.039532,0.173119,0.338296,-0.064168,0.076288,0.154041,0.161356,-0.091976,-0.13695,0.076832,81,368,17.159066,0.026126,84.804049,0.022727,16.214063,0.019624,17.281423
0.067554,0.17781,0.323117,-0.025064,0.083342,0.168934,0.169631,-0.095757,-0.094191,0.078363,68,326,17.156548,0.032383,84.696429,0.010419,16.980228,0.008377,16.254545
0.089382,0.169204,0.293216,0.004345,0.085842,0.17557,0.170265,-0.102711,-0.059355,0.074107,72,332,17.229201,0.051515,83.524186,0.00676,19.389823,0.016729,16.975446
0.108962,0.160707,0.265601,0.031042,0.088261,0.181025,0.171301,-0.108394,-0.028216,0.07497,79,334,17.321787,0.036721,83.201786,0.035324,20.069604,0.017894,18.189474
0.131896,0.174342,0.252082,0.056229,0.106308,0.185089,0.173973,-0.098638,0.003067,0.078408,80,325,17.465933,0.054574,82.409735,0.013633,20.1975,0.032017,18.965665
-0.524998,-0.562998,-0.396815,-0.348719,-0.364054,-0.235916,0.035219,-0.180755,-0.397268,0.096379,113,422,19.8597,0.015731,74.952953,0.006434,27.081489,0.010637,30.756048
-0.453437,-0.535737,-0.376371,-0.282853,-0.300233,-0.221958,0.095423,-0.134928,-0.362569,0.094154,111,412,18.963414,0.011968,77.697656,0.009203,26.543005,0.009069,25.921392
-0.426069,-0.524904,-0.362917,-0.255784,-0.278983,-0.211351,0.118696,-0.12351,-0.350899,0.096364,102,440,18.682629,0.010842,79.477778,0.009004,24.662769,0.002591,23.931193
-0.412594,-0.519317,-0.350174,-0.240261,-0.271903,-0.200537,0.130466,-0.124542,-0.3471,0.096879,103,374,18.537019,0.010748,79.913592,0.012707,24.361564,0.01033,23.752427
-0.396994,-0.512794,-0.335328,-0.222399,-0.263778,-0.187991,0.143989,-0.125808,-0.342699,0.096267,97,354,18.381735,0.011257,79.965,0.015509,25.138929,0.006714,22.295018
-0.379899,-0.505539,-0.318848,-0.203543,-0.255236,-0.174199,0.158222,-0.12756,-0.337829,0.100774,100,371,18.231166,0.01672,80.558687,0.016901,24.410769,0.008987,22.168966
-0.361857,-0.497744,-0.301171,-0.184738,-0.24677,-0.159587,0.172358,-0.129967,-0.332621,0.102949,101,397,18.09312,0.023885,80.282609,0.008337,23.927143,0.011654,23.49
-0.343311,-0.48958,-0.282675,-0.166697,-0.238717,-0.144497,0.185849,-0.133111,-0.327184,0.106618,99,392,17.959184,0.017103,80.62844,0.011434,24.561818,0.003308,21.970588
-0.324115,-0.474371,-0.255572,-0.15281,-0.229761,-0.126971,0.196264,-0.137352,-0.323404,0.114286,99,353,17.843282,0.011594,81.872864,None,20.920588,None,21.719118
-0.303531,-0.415403,-0.177731,-0.160862,-0.211785,-0.096898,0.191086,-0.143426,-0.331573,0.091984,90,356,17.579062,0.029074,82.991803,0.015804,20.579032,0.008106,19.551064
-0.285159,-0.34399,-0.087036,-0.178427,-0.191946,-0.065586,0.179188,-0.149154,-0.344047,0.088749,94,365,17.337411,0.022365,83.456757,None,19.066887,0.004384,20.124
-0.269633,-0.335327,-0.069693,-0.168056,-0.186396,-0.053027,0.187003,-0.153014,-0.339468,0.089006,84,638,17.304849,0.022267,83.60493,0.00838,18.78042,0.034563,20.598592
-0.254854,-0.327137,-0.054079,-0.158559,-0.180698,-0.04184,0.194328,-0.155826,-0.334802,0.089985,91,418,17.282202,0.013195,84.11411,0.019321,17.753049,0.014903,19.281818
-0.240235,-0.318658,-0.040503,-0.149209,-0.173805,-0.032188,0.201443,-0.156652,-0.329319,0.090302,87,361,17.26752,0.029404,84.013548,0.017589,17.601266,0.00568,19.513125
-0.22046,-0.305294,-0.028941,-0.13572,-0.161867,-0.022057,0.208185,-0.154388,-0.317081,0.086849,81,355,17.215139,0.04941,83.878767,0.004962,18.153947,0.004115,18.888158
-0.166444,-0.262471,-0.011433,-0.107266,-0.132278,0.002701,0.205905,-0.152554,-0.268142,0.097616,83,312,17.046898,0.054803,84.001796,0.01312,19.163793,0.002306,17.565341
-0.120698,-0.222806,0.033663,-0.138577,-0.124384,0.022482,0.183275,-0.163497,-0.242751,0.089482,80,323,17.055491,0.058874,84.24,0.006114,17.842623,0.017261,19.053297
-0.107228,-0.212531,0.035419,-0.125616,-0.10532,0.020843,0.195955,-0.145752,-0.235005,0.087149,81,347,17.036491,0.052881,84.566871,0.002373,17.178035,0.004475,17.900581
-0.092909,-0.202354,0.033792,-0.10975,-0.082316,0.016514,0.211808,-0.122611,-0.226145,0.084187,83,340,17.031293,0.052047,84.6,0.022788,17.195294,0.008335,17.721053
-0.076617,-0.192619,0.029136,-0.090959,-0.055618,0.010005,0.23102,-0.094687,-0.215628,0.082137,87,312,17.072879,0.048828,84.447059,0.008874,17.121951,0.019932,17.944785
-0.057865,-0.184613,0.020488,-0.068202,-0.025209,0.001203,0.254689,-0.061833,-0.203192,0.083094,90,362,17.213686,0.071454,83.853409,None,17.919048,0.016378,19.41016
-0.035946,-0.179974,0.006173,-0.040049,0.009329,-0.010389,0.284413,-0.023269,-0.188328,0.088442,93,363,17.487798,0.028,82.38,0.005981,18.55,0.016256,23.568224
-0.00976,-0.180946,-0.016602,-0.004366,0.049055,-0.025819,0.322676,0.02275,-0.170145,0.095531,100,361,17.948385,0.030738,79.404382,None,20.394141,None,28.543359
0.022222,-0.190584,-0.051999,0.041784,0.095654,-0.046723,0.373,0.078974,-0.147343,0.087976,111,398,18.712445,0.014375,77.601117,0.008182,23.310744,0.015176,29.630579
0.087457,-0.19514,-0.083827,0.127659,0.172219,-0.061548,0.45999,0.156887,-0.109741,0.09058,129,438,20.186398,0.010518,71.824903,0.006524,25.156564,0.003328,37.021387
0.105467,-0.212484,-0.120983,0.157626,0.200825,-0.081571,0.495476,0.196822,-0.094431,0.095073,130,461,20.962338,0.006485,70.233683,0.007557,27.139189,0.007273,38.154341
